Mode,Dept,Arr,Duration,Price,Company,Price_sort,Duration_min,added_arrival,Custom_weighting
Train,2024-05-12 15:48:00,2024-05-12 18:30:00,2h 42m,$164.00,Amtrak Northeast Regional,164.0,162,2024-05-12 19:00:00,0.16209896264636306
Train,2024-05-12 15:21:00,2024-05-12 17:48:00,2h 27m,$289.00,Amtrak Acela,289.0,147,2024-05-12 18:18:00,0.27457614181717566
Train,2024-05-12 14:07:00,2024-05-12 16:50:00,2h 43m,$164.00,Amtrak Northeast Regional,164.0,163,2024-05-12 17:20:00,0.16237946755519894
Train,2024-05-12 17:50:00,2024-05-12 20:35:00,2h 45m,$164.00,Amtrak Carolinian,164.0,165,2024-05-12 21:05:00,0.16294047737287076
Train,2024-05-12 07:21:00,2024-05-12 09:52:00,2h 31m,$289.00,Amtrak Acela,289.0,151,2024-05-12 10:22:00,0.2756981614525193
Train,2024-05-12 13:52:00,2024-05-12 16:50:00,2h 58m,$164.00,Amtrak Northeast Regional,164.0,178,2024-05-12 17:20:00,0.16658704118773754
Train,2024-05-12 14:33:00,2024-05-12 17:24:00,2h 51m,$164.00,Amtrak Northeast Regional,164.0,171,2024-05-12 17:54:00,0.1646235068258862
Train,2024-05-12 15:32:00,2024-05-12 18:30:00,2h 58m,$164.00,Amtrak Northeast Regional,164.0,178,2024-05-12 19:00:00,0.16658704118773754
Train,2024-05-12 18:35:00,2024-05-12 21:26:00,2h 51m,$164.00,Amtrak Northeast Regional,164.0,171,2024-05-12 21:56:00,0.1646235068258862
Train,2024-05-12 17:32:00,2024-05-12 20:31:00,2h 59m,$164.00,Amtrak Northeast Regional,164.0,179,2024-05-12 21:01:00,0.16686754609657342
Train,2024-05-12 10:01:00,2024-05-12 12:24:00,2h 23m,$287.00,Amtrak,287.0,143,2024-05-12 12:54:00,0.2715871661369785
Train,2024-05-12 06:30:00,2024-05-12 08:48:00,2h 18m,$287.00,Amtrak,287.0,138,2024-05-12 09:18:00,0.2701846415927989
Train,2024-05-12 14:41:00,2024-05-12 18:01:00,3h 20m,$164.00,Amtrak Crescent,164.0,200,2024-05-12 18:31:00,0.17275814918212742
